IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus
32061162,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,TRADE PORT,DR,,,FREEPORT,,,,,38.12306143,-85.88520406,0.856,8/17/23 0:00,910,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/18/23 7:26,FALSE,5100,Accepted
32058323,150200,LEBANON JUNCTION POLICE DEPT.,Accepted,BULLITT,I 0065,,I65 S,,,,,,,,,37.91352851,-85.68799757,110.984,8/17/23 0:00,1300,3,3,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/17/23 15:23,FALSE,601,Accepted
32059990,150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,,I65 S,,,,,,,,,37.91950385,-85.68790506,111.399,8/17/23 0:00,1453,3,3,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/18/23 0:29,FALSE,1170,Accepted
32056574,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,HIKES,LN,,,DOWNING,,,,,38.20262301,-85.65428611,1.265,8/16/23 0:00,1202,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,8/17/23 8:32,FALSE,4693,Accepted
32078930,590500,KENTON COUNTY POLICE DEPT.,Accepted,KENTON,I 0075,,I75 N,,,,,,,,,38.82502289,-84.59975166,168.586,8/16/23 0:00,1530,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,8/22/23 15:40,FALSE,108,Accepted
32051645,420000,GRAVES COUNTY SHERIFF DEPT.,Accepted,GRAVES,JC9003,,JC9003 NB,,,,,,,,,36.69715774,-88.71580678,17.824,8/15/23 0:00,610,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,8/16/23 9:38,FALSE,8,Accepted
32072042,KSP1300,KY STATE POLICE POST 13,Accepted,KNOTT,KY0160,,KY160,,S,,,,,,,37.31951249,-82.95774249,8.835,8/15/23 0:00,1730,1,1,0,1,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,8/21/23 9:41,FALSE,275,Accepted
32051144,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 WB,,,,,,,,,38.27704961,-85.79710296,1.683,8/15/23 0:00,1641,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DAYLIGHT,,,8/16/23 7:37,FALSE,5282,Accepted
32050369,340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,I 0075,,I75 N,,,,,,,,,37.94288094,-84.38155852,102.438,8/15/23 0:00,2133,2,2,0,0,RAINING,WET,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,8/16/23 1:44,FALSE,56659,Accepted
32071293,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,,,,I 0265,I265 NB,,,,,38.27361408,-85.50039436,0.268,8/15/23 0:00,1708,2,2,0,0,CLOUDY,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/21/23 7:40,FALSE,7751,Accepted
32071657,240000,CHRISTIAN COUNTY SHERIFF OFFICE,Accepted,CHRISTIAN,I 0024,,I24 W,,,,,,,,,36.64753293,-87.34827318,92.733,8/15/23 0:00,1500,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/21/23 8:28,FALSE,649,Accepted
32051143,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 EB,,,,,,,,,38.27861462,-85.82208256,0.16,8/15/23 0:00,727,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/16/23 7:37,FALSE,5282,Accepted
32047293,150200,LEBANON JUNCTION POLICE DEPT.,Accepted,BULLITT,I 0065,,I65 S,,,,,,,,,37.82737254,-85.72166167,104.648,8/15/23 0:00,1055,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/15/23 12:12,FALSE,601,Accepted
32071919,220000,CARTER COUNTY SHERIFF DEPT.,Accepted,CARTER,I 0064,,I64 W,,,,,,,,,38.31094141,-83.26405468,152.881,8/14/23 0:00,342,3,3,0,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,8/21/23 9:21,FALSE,414,Accepted
32046059,150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,105,I65 S,,,,,,,,,37.82769526,-85.72137104,104.677,8/14/23 0:00,638,2,2,0,0,RAINING,WET,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DARK (UNKNOWN ROADWAY LIGHTING),,,8/15/23 7:13,FALSE,1033,Accepted
32046310,240000,CHRISTIAN COUNTY SHERIFF OFFICE,Accepted,CHRISTIAN,I 0024,,I24 E,,,,,,,,,36.65162592,-87.35952012,92.056,8/14/23 0:00,1531,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,8/15/23 7:59,FALSE,650A,Accepted
32051600,420000,GRAVES COUNTY SHERIFF DEPT.,Accepted,GRAVES,JC9003,,JC9003 S,,,,,,,,,36.59923622,-88.80259692,9.42,8/14/23 0:00,1307,1,1,0,0,CLOUDY,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,8/16/23 9:28,FALSE,8,Accepted
32047634,390000,GALLATIN COUNTY SHERIFF DEPT.,Accepted,GALLATIN,I 0071,,I71 N,,,,,,,,,38.68832997,-84.94595368,54.53,8/13/23 0:00,2154,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,8/15/23 13:28,FALSE,107,Accepted
32035993,150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,,I65 NB,,,,,I 0065,I65 NB EXIT117 ON RAMP FROM KY44 WB,I 0065,I65 NB EXIT121 OFF RAMP TO KY1526,38.0195554,-85.69641476,118.553,8/12/23 0:00,650,2,2,0,1,CLOUDY,DRY,TRUE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAWN,,,8/12/23 14:32,FALSE,1248,Accepted
32037184,80000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,KY0536,321,MT ZION,RD,,,,,,,,38.95622073,-84.62745534,13.806,8/12/23 0:00,210,1,1,0,0,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,8/12/23 23:44,FALSE,3738,Accepted
32039828,80000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,,,SHORLAND,DR,,US0025,DIXIE,,,,,38.92209903,-84.62579877,0.009,8/12/23 0:00,420,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,8/13/23 22:22,FALSE,3738,Accepted
32104332,1050000,SCOTT COUNTY SHERIFF DEPT.,Accepted,SCOTT,I 0075,,I75 S,,,,,,,,,38.29780267,-84.55885853,130.715,8/11/23 0:00,1102,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,8/28/23 16:17,FALSE,233,Accepted
32037194,KSP0400,KY STATE POLICE POST 04,Accepted,BULLITT,I 0065,,I65 S,,,,,,,,,37.8276258,-85.72138328,104.671,8/11/23 0:00,840,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DAYLIGHT,,,8/12/23 23:47,FALSE,905,Accepted
32041075,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 E,,,,,I 0064,I64 E EXIT19A RAMP TO I265 S,I 0064,I64 E EXIT17 ON RAMP FROM KY913,38.22274422,-85.51338482,18.553,8/11/23 0:00,1527,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,8/14/23 7:52,FALSE,2109,Accepted
32041990,KSP0800,KY STATE POLICE POST 08,Accepted,MORGAN,US0460,,US460,,W,,,,,,,37.86691243,-83.34503849,10.601,8/11/23 0:00,1546,2,2,0,1,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/14/23 9:49,FALSE,447,Accepted
32076782,150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,I 0065,,I65 N,,,,,,,,,37.99072686,-85.70323566,116.465,8/11/23 0:00,2302,3,3,0,6,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,8/22/23 8:26,FALSE,110,Accepted
32078120,340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,,342,CAMPSIE,CT,,,,,,,,38.04769218,-84.48843015,0.062,8/11/23 0:00,2005,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,8/22/23 12:53,FALSE,59441,Accepted
32045428,510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,,,VAN WYK,,KIMSEY,37.84580929,-87.56647743,15.171,8/10/23 0:00,1736,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,8/15/23 2:46,FALSE,32,Accepted
32041844,980000,PIKE COUNTY SHERIFF DEPARTMENT,Accepted,PIKE,KY1426,,KY1426,,,,,,,,,37.53013057,-82.47015747,11.458,8/10/23 0:00,705,1,1,0,1,RAINING,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & GRADE,DAWN,,,8/14/23 9:14,FALSE,108,Accepted
32027051,KSP0300,KY STATE POLICE POST 03,Accepted,BARREN,I 0065,,I65 NB,,,,,,,,,37.08592734,-86.06353239,46.404,8/9/23 0:00,423,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,,,8/10/23 9:42,FALSE,767,Accepted
32027438,KSP0300,KY STATE POLICE POST 03,Accepted,WARREN,I 0165,,I165 NB,,,,,,,,,36.96049335,-86.49756431,5.219,8/9/23 0:00,444,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,8/10/23 9:43,FALSE,752,Accepted
32026658,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,JOHNSONTOWN,RD,,,TRADE PORT,,,,,38.12110388,-85.88123694,1.404,8/9/23 0:00,910,1,1,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,8/10/23 8:13,FALSE,2311,Accepted
32026189,570000,JESSAMINE COUNTY SHERIFF DEPT.,Accepted,JESSAMINE,KY1268,,LITTLE HICKMAN,RD,,,,,,,,37.79421782,-84.54940837,0.161,8/9/23 0:00,1422,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,8/10/23 6:15,FALSE,768,Accepted
32026439,150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,,I65 N,,,,,,,,,37.88973068,-85.69917606,109.207,8/9/23 0:00,1435,2,2,0,0,CLOUDY,DRY,TRUE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/10/23 7:37,FALSE,1232,Accepted
32024053,150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,,I65 NB,,,,,I 0065,I65 TURN AROUND109,I 0065,I65 NB EXIT112 OFF RAMP TO KY245,37.90962679,-85.68936771,110.725,8/9/23 0:00,1139,2,2,0,1,CLOUDY,DRY,FALSE,OCCUPANT FELL FROM MOVING VEHICLE,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,8/9/23 16:25,FALSE,1232,Accepted
32032678,1140100,BOWLING GREEN POLICE,Accepted,WARREN,,,BELMONT,AVE,,US0031W,NASHVILLE,,,,,36.97078403,-86.46231047,0.006,8/9/23 0:00,1306,2,2,0,0,CLOUDY,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,8/11/23 13:48,FALSE,183,Accepted
32057718,KSP0500,KY STATE POLICE POST 05,Accepted,HENRY,KY0146,,LAGRANGE,RD,,,,,,,,38.45108171,-85.27775837,3.16,8/9/23 0:00,1044,2,2,0,0,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,ANGLE,CURVE & GRADE,DAYLIGHT,,,8/17/23 12:43,FALSE,384,Accepted
32028472,590500,KENTON COUNTY POLICE DEPT.,Accepted,KENTON,KY0016,,WALTON NICHOLSON,PIKE,,,,,,,,38.90539603,-84.55548824,3.048,8/9/23 0:00,852,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,CURVE & LEVEL,DAYLIGHT,,,8/10/23 15:04,TRUE,107,Accepted
32023847,80000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,KY3076,,MINEOLA,PIKE,,,OLYMPIC,,,,,39.0520388,-84.62787653,0.826,8/8/23 0:00,653,2,2,0,2,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,8/9/23 15:49,FALSE,3760,Accepted
32020095,190500,HIGHLAND HEIGHTS POLICE DEPT.,Accepted,CAMPBELL,US0027,,ALEXANDRIA,PIKE,,,,,MARSHALL,KY2238,LOUIE B NUNN,39.03411036,-84.45363651,16.544,8/8/23 0:00,1245,2,2,0,0,CLOUDY,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,8/8/23 20:16,FALSE,517,Accepted
32042799,970000,PERRY COUNTY SHERIFF,Accepted,PERRY,,,HADDOCK FORK,RD,,,,,,,,37.35652953,-83.32093873,0.017,8/8/23 0:00,1200,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,8/14/23 12:36,FALSE,500,Accepted
32032873,470000,HARDIN COUNTY SHERIFF DEPT.,Accepted,HARDIN,I 0065,,I65 N,,,,,,,,,37.61067409,-85.86541168,86.694,8/8/23 0:00,1209,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,8/11/23 14:29,FALSE,977,Accepted
32042461,370200,KY STATE POLICE CVE,Accepted,WHITLEY,I 0075,,I75 N,,,,,,,,,36.87005142,-84.147416,21.024,8/8/23 0:00,331,1,1,0,0,CLOUDY,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,,,8/14/23 11:35,FALSE,C-106,Accepted
32022084,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,HUBBARDS,LN,S,US0060,SHELBYVILLE,,,,,38.25164873,-85.63999131,,8/7/23 0:00,1445,2,2,0,0,CLOUDY,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,8/9/23 8:23,FALSE,7358,Accepted
32023249,KSP0800,KY STATE POLICE POST 08,Accepted,ROWAN,I 0064,,I64 E,,,,,,,,,38.18031365,-83.56717623,132.31,8/7/23 0:00,1656,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/9/23 13:12,FALSE,593,Accepted
32026945,240000,CHRISTIAN COUNTY SHERIFF OFFICE,Accepted,CHRISTIAN,EB9004,,EB9004 S,,,,,,,,,36.76411104,-87.50119035,1.891,8/6/23 0:00,1210,1,1,0,1,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,8/10/23 9:17,FALSE,606,Accepted
32021724,150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,,I65 NB,,,,,I 0065,I65 TURN AROUND107,I 0065,I65 TURN AROUND109,37.8883828,-85.6989935,109.113,8/5/23 0:00,2130,1,1,0,0,CLOUDY,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,,,8/9/23 6:43,FALSE,1277,Accepted
32034136,150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,,I65 S,,,,,,,,,37.85998995,-85.70760796,107.066,8/5/23 0:00,2226,3,3,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,8/11/23 21:02,FALSE,1312,Accepted
32044267,90100,PARIS POLICE DEPARTMENT,Accepted,BOURBON,US0068X,,HIGH,ST,,,,,,,,38.21027125,-84.25277488,1.515,8/5/23 0:00,335,2,2,0,0,CLOUDY,OTHER,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,8/14/23 18:17,FALSE,510,Accepted
32062302,150200,LEBANON JUNCTION POLICE DEPT.,Accepted,BULLITT,I 0065,,I65 S,,,,,,,,,37.82758486,-85.72142165,104.668,8/5/23 0:00,536,3,3,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,8/18/23 12:55,FALSE,601,Accepted
32004072,340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,I 0075,,I75 S,,,I 0075,I75 S EXIT104 OFF RAMP TO KY418,,,,,37.96556802,-84.38886441,104.093,8/4/23 0:00,1622,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/4/23 21:06,FALSE,58955,Accepted
32026876,710000,LOGAN COUNTY SHERIFF DEPT.,Accepted,LOGAN,US0068,,US68,BYP,,,,,,,,36.85511041,-86.86305576,13.203,8/4/23 0:00,1503,2,2,0,0,CLOUDY,WET,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,8/10/23 9:02,FALSE,717,Accepted
32002014,150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,,I65 NB,,,,,I 0065,I65 NB EXIT105 ON RAMP FROM KY61,I 0065,I65 TURN AROUND107,37.8390376,-85.7164768,105.548,8/4/23 0:00,620,2,2,0,0,FOG,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,8/4/23 10:24,FALSE,1113,Accepted
32018077,510000,HENDERSON COUNTY SHERIFF DEPT.,Accepted,HENDERSON,US0041,,,,,,,,,,,37.79722362,-87.55794356,0.021,8/4/23 0:00,824,1,1,0,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,I 0069C,KY0425,8/8/23 11:41,FALSE,132,Accepted
33179217,430000,GRAYSON COUNTY SHERIFF DEPT.,Accepted,GRAYSON,WK9001,,WK9001 E,,,,,,,,,37.53851604,-86.13291777,117.64,8/4/23 0:00,2001,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,4/30/24 15:25,FALSE,,Accepted
32006010,190300,DAYTON POLICE DEPARTMENT,Accepted,CAMPBELL,,737,DODD,DR,,,,,,,,39.11697049,-84.47368251,0.637,8/4/23 0:00,902,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,8/5/23 15:34,FALSE,304,Accepted
31997124,150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,,I65 NB,,,,,I 0065,I65 TURN AROUND104,I 0065,I65 NB EXIT105 OFF RAMP TO KY61,37.82645674,-85.72222681,104.603,8/3/23 0:00,546,2,2,0,0,RAINING,WET,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,8/3/23 10:55,FALSE,1113,Accepted
31997200,150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,,I65 NB,,,,,I 0065,I65 TURN AROUND109,I 0065,I65 NB EXIT112 OFF RAMP TO KY245,37.9160236,-85.68702887,111.184,8/3/23 0:00,550,2,2,0,0,RAINING,WET,TRUE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,8/3/23 11:08,FALSE,1232,Accepted
32001353,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 N,,,,,,,,,38.28646413,-85.51437239,30.464,8/3/23 0:00,1030,2,2,0,0,CLOUDY,WET,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,8/4/23 8:36,FALSE,7316,Accepted
33179195,430000,GRAYSON COUNTY SHERIFF DEPT.,Accepted,GRAYSON,WK9001,,WK9001 E,,,,,,,,,37.49945936,-86.16714432,114.304,8/3/23 0:00,2031,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,4/30/24 15:23,FALSE,112,Accepted
31994486,340300,UNIVERSITY OF KENTUCKY POLICE,Accepted,FAYETTE,KY1974,,AVENUE OF CHAMPIONS,,,,,,LEXINGTON,,ROSE,38.03943549,-84.50159883,13.073,8/2/23 0:00,835,1,1,0,1,CLEAR,OTHER,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,8/2/23 19:07,FALSE,3420,Accepted
32781102,340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,I 0075,,I75 S,,,,,,,,,37.88608053,-84.3426019,97.934,8/2/23 0:00,2001,2,1,1,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,,,1/29/24 17:28,FALSE,54257,Accepted
31993818,340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,,,CLAYS MILL,RD,,,COPPER RUN,,,,,37.98254844,-84.56788922,4.069,8/2/23 0:00,1358,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DAYLIGHT,,,8/2/23 16:11,FALSE,56481,Accepted
31996861,300000,DAVIESS COUNTY SHERIFF DEPT.,Accepted,DAVIESS,US0060,1700,WENDELL FORD,EXPY,,,,,,,,37.73840319,-87.07587602,17.272,8/2/23 0:00,1209,2,2,0,0,CLOUDY,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,8/3/23 9:59,FALSE,1113,Accepted
32001135,190800,SOUTHGATE POLICE DEPARTMENT,Accepted,CAMPBELL,I 0471,,I471 N,,,,,,,,,39.06009845,-84.46935831,1.24,8/2/23 0:00,1030,2,2,0,0,CLEAR,DRY,TRUE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & LEVEL,DAYLIGHT,,,8/4/23 7:42,FALSE,801,Accepted
